# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.9260858521717044,1.1451794332160112,-179.94663531439778,0,3.0,0.43573598147003967,180.0,0.0,0.0
 0.05247577534504922,2.9219552934662105,1.1451755860560233,-179.94663531439778,0.15742732603514764,2.9999999999999996,0.43573598147003967,180.0,4.7203127260119135,0.0
 0.07448122273458693,2.9177646909334882,1.1451640857221559,-179.84276272104336,0.2234436682037608,3.000000000000001,0.41416013649963945,180.0,5.86838044380819,0.0
 0.0915466564261061,2.9135147271714255,1.145144993933553,-179.74261626370296,0.2746399692783183,3.0,0.39406810165285305,180.0,6.647595465839863,0.0
 0.10608144697748625,2.9092060847779107,1.1451183724093592,-179.64599485593666,0.3182443409324588,3.0000000000000018,0.3753333275193486,180.0,7.212779033644899,0.0
 0.1190145133437813,2.904839446350831,1.145084282868718,-179.55271150600913,0.3570435400313439,3.0,0.3578420633201412,180.0,7.633655907859258,0.0
 0.13082004955853518,2.9004154944880747,1.1450427870307742,-179.4625921047379,0.3924601486756056,3.0,0.34149186983797114,180.0,7.9498897452713475,0.0
 0.14177841145934986,2.89593491178753,1.1449939466146717,-179.37547433583765,0.4253352343780496,3.0,0.3261903271717007,180.0,8.186916608945205,2.7612754100800895e-12
 0.15207137583611938,2.8913983808470842,1.1449378233395546,-179.2912066948262,0.45621412750835816,3.0,0.31185390599803364,180.00000000000003,8.362293083587707,-2.914091630873362e-12
 0.16182457272577447,2.886806584264626,1.1448744789245677,-179.20964760393298,0.48547371817732343,3.0,0.29840698494815693,180.0,8.488751850543748,0.0
 0.17112900204762266,2.882160204638043,1.1448039750888543,-179.13066461230886,0.513387006142868,3.000000000000003,0.2857809890315351,180.0,8.575859115855756,0.0
 0.18005299894173835,2.877459924565222,1.1447263735515592,-179.0541336721946,0.5401589968252152,3.0000000000000093,0.2739136333429118,180.0,8.630993547296722,0.0
 0.18864936611273747,2.872706426644053,1.1446417360318266,-178.97993848261152,0.5659480983382126,3.000000000000003,0.2627482586893707,180.0,8.659962596294424,0.0
 0.19695986264298032,2.8679003934724228,1.1445501242488003,-178.90796989350298,0.5908795879289411,3.0,0.2522332468465402,180.0,8.667410301141317,3.527013762013677e-12
 0.20501815539377957,2.8630425076482187,1.1444515999216247,-178.8381253639051,0.6150544661813389,2.9999999999999964,0.2423215023438596,180.00000000000003,8.65709803770125,-3.6281449227810573e-12
 0.21285183073897998,2.85813345176933,1.1443462247694438,-178.77030846844616,0.6385554922169401,3.0,0.23296999751341185,180.0,8.632104114386426,0.0
 0.22048380785842417,2.853173908433644,1.1442340605114025,-178.7044284473525,0.6614514235752726,3.0,0.22413936621417446,180.0,8.594969530133582,0.0
 0.22793335747108792,2.848164560239048,1.144115168866644,-178.64039979541843,0.6838000724132639,3.0,0.21579354426156297,180.0,8.54780678186729,0.0
 0.23521685261250344,2.843106089783431,1.1439896115543131,-178.57814188625295,0.7056505578375105,3.0000000000000075,0.20789945179899758,180.0,8.492382686029186,-3.985387186309136e-12
 0.24234833271763354,2.837999179664681,1.143857450293554,-178.51757862808236,0.7270449981529008,3.0,0.20042670538899288,179.99999999999997,8.43018239105859,4.065121207695364e-12
 0.2493399346842861,2.8328445124806843,1.1437187468035106,-178.4586381482978,0.7480198040528586,3.000000000000012,0.19334736738465153,180.0,8.36245959000655,0.0
 0.2562022272730546,2.8276427708293306,1.1435735628033272,-178.40125250382945,0.768606681819164,3.0,0.18663571657732675,180.0,8.29027635886129,0.0
 0.26294447402197185,2.822394637308507,1.143421960012148,-178.34535741500127,0.7888334220659159,3.0000000000000084,0.1802680459531981,180.0,8.21453511535676,0.0
 0.26957484246108343,2.8171007945161013,1.1432640001491174,-178.29089202063045,0.8087245273832506,3.0,0.17422248084671968,180.0,8.136004488909489,4.355330305229622e-12
 0.27610057241462493,2.811761925050002,1.1430997449333793,-178.23779865243503,0.8283017172438751,3.0,0.168478815112614,180.00000000000003,8.055340431573008,-4.421864044619014e-12
 0.28252811273328093,2.8063787115080965,1.1429292560840778,-178.1860226270306,0.8475843381998431,3.0,0.16301836299748065,180.0,7.973103585544795,-4.486372242679075e-12
 0.288863233381547,2.8009518364882733,1.1427525953203577,-178.13551205387503,0.8665897001446414,3.000000000000009,0.1578238303950818,179.99999999999997,7.889773652904682,0.0
 0.29511111808145624,2.7954819825884196,1.1425698243613625,-178.08621765778332,0.8853333542443691,3.0,0.1528791901496528,179.99999999999997,7.805761350813702,9.219860064085401e-12
 0.3012764414665945,2.789969832406424,1.1423810049262366,-178.03809261478833,0.9038293243997839,3.000000000000009,0.14816957939521172,180.00000000000003,7.721418434758818,-4.669253375189281e-12
 0.3073634337856292,2.784416068540174,1.1421861987341244,-177.9910924000839,0.922090301356888,2.9999999999999907,0.1436811993047757,180.0,7.637046112061883,0.0
 0.31337593551539256,2.7788213735875575,1.14198546750417,-177.94517464712484,0.9401278065461781,3.0000000000000093,0.13940122754226847,180.0,7.552902158221495,0.0
 0.31931744373353765,2.7731864301464633,1.1417788729555174,-177.90029901688092,0.9579523312006135,3.0000000000000187,0.13531773922773768,180.0,7.46920694405532,0.0
 0.3251911517137237,2.767511920814778,1.141566476807311,-177.85642707644794,0.9755734551411717,3.0,0.13141963344674093,180.0,7.3861485794078305,0.0
